SAMPLE_ID,CMYK_C,CMYK_M,CMYK_Y,CMYK_K,LAB_L,LAB_A,LAB_B,XYZ_X,XYZ_Y,XYZ_Z
810,10.0,20.0,20.0,20.0,60.8509442696,7.59076772577,7.64144107239,30.0125452446,29.0786109184,20.0766369454
1369,80.0,65.0,65.0,0.0,43.0987457151,-3.57875271223,-1.34714344683,12.2218573228,13.2239385803,11.3496469325
1393,100.0,85.0,85.0,80.0,33.6929211406,-0.244434654531,0.713624631161,7.55495970175,7.86157592895,6.32588364241
1427,0.0,7.0,7.0,0.0,78.6461374356,6.38961679163,8.56884708332,54.877350502,54.3168676256,38.1212139147
1387,100.0,85.0,85.0,60.0,35.5059162224,-0.532171364574,0.770335211109,8.38070857936,8.75381539258,7.03647362952
1377,10.0,6.0,6.0,10.0,71.5173629805,1.432446773,4.09122760068,41.8848496826,42.9446138692,32.6290245152
558,85.0,100.0,70.0,0.0,41.0968781542,1.63975204689,-2.12490856693,11.7307382093,11.9251300008,10.4904929645
1381,10.0,6.0,6.0,20.0,66.1988429562,1.58507861404,4.09953395078,34.7735603332,35.5814092964,26.8836593534
1394,80.0,65.0,65.0,80.0,33.8504621088,-0.239102689095,1.16868964467,7.62769304527,7.93658364869,6.28499801063
1434,0.0,7.0,7.0,7.0,75.1961599857,5.98736130154,8.28948932266,49.0299387091,48.5909833051,34.0799669112
1388,80.0,65.0,65.0,60.0,36.423152682,-0.705106204745,1.39481104462,8.81726104865,9.22986690999,7.26844804972
1392,10.0,6.0,6.0,60.0,48.0256831419,1.72603041967,5.25863937577,16.5204635032,16.8146834326,11.9840837198
1382,80.0,65.0,65.0,40.0,38.9611988528,-1.56120663426,1.68375450885,10.0551902357,10.6363990902,8.31658858769
93,10.0,20.0,10.0,0.0,71.1720934486,9.261958556,3.7315816572,44.0245630085,42.4383470039,32.4721471125
230,85.0,40.0,20.0,0.0,48.6270259681,-8.67118307654,-14.4013411138,15.1662387383,17.2929284615,20.5467490486
1430,0.0,7.0,0.0,7.0,75.7625746642,6.4651550393,3.8681796134,50.1137936048,49.5020065929,37.9211196812
1395,60.0,45.0,45.0,80.0,35.6757490202,0.646612531946,2.13568765411,8.59950333164,8.84069429336,6.78241060915
1376,20.0,12.0,12.0,10.0,66.4550787314,0.401577431832,3.14015114793,34.7503977986,35.9151979499,27.7131746662
1389,60.0,45.0,45.0,60.0,38.0130967126,0.570880391448,2.3631403397,9.80673281465,10.0953937886,7.71159030123
1380,20.0,12.0,12.0,20.0,62.222755079,0.876847119433,3.59202372853,29.8002218535,30.6637564446,23.332596606
1424,3.0,3.0,3.0,3.0,78.3833923684,1.93333517837,5.23407252049,52.6865749239,53.8657586639,40.2927490289
1385,20.0,12.0,12.0,40.0,53.1301197353,1.13009593452,4.25733509035,20.6428727949,21.1654720833,15.6584180574
1378,60.0,45.0,45.0,20.0,45.7258493394,-1.75646715901,0.880272507669,14.2432012195,15.0670162185,12.125922915
1391,20.0,12.0,12.0,60.0,45.0112712539,1.43788668551,4.53850304733,14.2616840622,14.5497742487,10.5172850782
1420,3.0,3.0,0.0,3.0,78.2243302018,2.11587368362,3.05984757944,52.4922841678,53.5938811847,41.7686475777
1397,20.0,12.0,12.0,80.0,38.5839666292,1.82604738944,4.9367811105,10.2826385658,10.4188865865,7.31352164743
210,55.0,20.0,20.0,0.0,59.2061855019,-8.90730149134,-6.43831412859,24.1710560456,27.2512681443,26.0035796524
101,20.0,10.0,10.0,0.0,72.6478815311,-0.933814461821,1.29593975679,42.7221741353,44.6304346866,35.8959855521
1432,0.0,0.0,7.0,7.0,78.9352461339,0.472409449479,10.209625933,53.0422519253,54.8161430247,37.2825030866
1375,40.0,27.0,27.0,10.0,56.9803730373,-0.674465314848,1.25496185533,23.8593165844,24.9025757067,19.9385508707
1384,40.0,27.0,27.0,40.0,46.4824113821,0.483353413748,2.8821923355,15.1511571776,15.6278551795,11.8870996459
1379,40.0,27.0,27.0,20.0,53.5888682528,-0.201120304914,2.62383310809,20.7769447625,21.589637617,16.6703889877
1,0.0,0.0,0.0,0.0,83.2275922388,1.07013378945,5.26174779338,60.8120161447,62.5926577081,47.0253648201
970,100.0,100.0,0.0,40.0,36.5762917759,4.38264499249,-11.4775927484,9.50959557033,9.31099059673,10.9858263661
1049,0.0,70.0,100.0,40.0,44.3846271554,21.7915790277,16.409489677,17.312969698,14.1060428772,6.95739355685
968,100.0,40.0,0.0,40.0,40.2058030687,-4.30068404047,-12.6383626123,10.3954511563,11.3754740617,13.5580036295
336,10.0,20.0,40.0,0.0,69.2441145352,7.75987819059,19.1933882739,40.74354881,39.684347518,21.517893388
479,100.0,10.0,55.0,0.0,52.3837143516,-26.5867429785,2.14399740898,14.8776358078,20.4872700212,15.9986321644
560,100.0,10.0,70.0,0.0,51.2693387391,-28.0377902337,7.61672300193,13.86077676,19.5019261727,13.1245636194
328,0.0,30.0,40.0,0.0,67.9673179498,19.5967996679,22.1329731623,42.8419123714,37.9277322443,19.0237886627
564,100.0,55.0,70.0,0.0,43.9533685669,-10.0704053334,0.744518313404,11.8165026792,13.8059660496,11.1469921022
974,0.0,70.0,20.0,40.0,45.2574278027,23.0365078423,6.90472059191,18.2513948903,14.7265936271,9.92025255582
1045,100.0,100.0,70.0,40.0,36.3754006435,0.213820633772,-0.826721699572,8.9012652739,9.20466753224,7.80532137704
234,85.0,100.0,20.0,0.0,41.8729227053,6.04509966062,-13.7842689419,12.8664702563,12.4180178406,15.1061742691
999,0.0,70.0,40.0,40.0,45.8975956036,22.660598876,9.9140788934,18.7097717838,15.1931340683,9.35674266724
1018,100.0,40.0,40.0,40.0,40.1051062481,-6.50027440328,-2.99111798608,10.0541094172,11.3144435436,10.2286630864
997,0.0,20.0,40.0,40.0,53.9665800459,8.36659422596,16.0361928198,22.9700095342,21.943099424,11.8021812656
641,100.0,10.0,85.0,0.0,51.8404433904,-28.3497569824,14.0787286865,14.2048747003,20.0028586238,11.2333046746
849,10.0,100.0,40.0,20.0,46.5368488079,30.5828081097,8.42525051795,20.8575833598,15.6687378026,10.1283237749
433,30.0,0.0,55.0,0.0,70.5040540666,-14.7172154988,27.471270516,35.4386523679,41.4701318912,18.5784139282
279,30.0,100.0,30.0,0.0,47.2405185103,27.64530168,1.72923267626,20.8775104962,16.2036292812,12.7436193405
