SAMPLE_ID,INK_1,INK_2,INK_3,INK_4,INK_5,INK_6,INK_7,XYZ_X,XYZ_Y,XYZ_Z,LAB_L,LAB_A,LAB_B
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.375604915,78.9112725945,66.7882171936,91.1941302813,-1.45822884733,-1.57439423233
2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8960932877,70.5018819085,65.5865787817,87.2424318806,-6.84370137497,-7.26305555525
3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2760390133,64.1452690596,64.6781270984,84.0413475328,-10.9144469784,-11.9227962697
4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6925436294,58.5352549272,63.7918608264,81.0354655713,-14.7212392589,-16.2591780538
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9126656379,52.5329721038,62.3059920564,77.5984477946,-18.7643098158,-20.7486591974
6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1941025505,45.3219007098,59.500995826,73.1033490034,-23.3940704351,-25.723683296
7,60.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3350587091,41.1675786125,59.6821262379,70.2931714303,-28.2027484641,-30.7506227268
8,70.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4926631809,37.5448232524,58.7304172814,67.6837905751,-31.6229277899,-34.2901473582
9,80.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5863133602,33.5254429068,57.8807617191,64.584125489,-34.6510772493,-38.7690721064
10,90.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8550443046,29.4599405468,56.5488575487,61.1854211061,-37.4455687243,-43.2552323117
11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8824850071,26.0404172729,54.3616303878,58.0753937953,-39.5778742359,-46.3139494198
12,0.0,10.0,0.0,0.0,0.0,0.0,0.0,68.465816134,68.118478898,60.337826187,86.0656572142,6.11968010986,-4.2117667147
13,0.0,20.0,0.0,0.0,0.0,0.0,0.0,61.6355448661,57.8795336187,53.4906786547,80.6717684941,14.0134642425,-6.42026991914
14,0.0,30.0,0.0,0.0,0.0,0.0,0.0,56.8168341246,50.1739653562,48.6591300263,76.1759164925,21.8620247582,-8.79481608309
15,0.0,40.0,0.0,0.0,0.0,0.0,0.0,52.0264249392,43.0073182902,43.4011348396,71.5599376391,29.6303835228,-10.4806144021
16,0.0,50.0,0.0,0.0,0.0,0.0,0.0,46.7648579218,35.4338341606,37.4261776461,66.0850446275,39.016802254,-12.142784602
17,0.0,60.0,0.0,0.0,0.0,0.0,0.0,42.7706305377,29.6947888472,32.7100253321,61.3899803483,47.7356772744,-13.4911530939
18,0.0,70.0,0.0,0.0,0.0,0.0,0.0,39.3850463888,25.2158130995,28.5707432273,57.2850938186,55.0901845831,-14.089629473
19,0.0,80.0,0.0,0.0,0.0,0.0,0.0,36.2989039064,20.9656611449,24.2074568441,52.9118924554,63.9858475082,-14.0818226753
20,0.0,90.0,0.0,0.0,0.0,0.0,0.0,33.215826653,17.4773343403,18.7639078875,48.8559343912,70.9433913589,-10.256678821
21,0.0,100.0,0.0,0.0,0.0,0.0,0.0,30.8425259466,15.4533943739,14.9817069594,46.249034325,73.6251995409,-5.9264816065
22,0.0,0.0,10.0,0.0,0.0,0.0,0.0,72.8613049369,77.1447021121,56.1070891208,90.3881747616,-3.16354609662,7.55472555351
23,0.0,0.0,20.0,0.0,0.0,0.0,0.0,71.9137051762,76.6863087743,50.2291245496,90.1770367242,-4.23635547151,13.5602815305
24,0.0,0.0,30.0,0.0,0.0,0.0,0.0,70.6171160142,75.9219960141,43.7427812413,89.8231118549,-5.45240314302,20.5850984613
25,0.0,0.0,40.0,0.0,0.0,0.0,0.0,69.3385522616,74.9861028261,37.7267856109,89.3864843609,-6.30692164514,27.6217844866
26,0.0,0.0,50.0,0.0,0.0,0.0,0.0,68.5319916558,74.5190090154,32.457422162,89.1672084447,-7.10540930787,34.7797993495
27,0.0,0.0,60.0,0.0,0.0,0.0,0.0,67.2774534532,73.58433305,25.8290427272,88.7256605983,-7.94167409525,44.7625283614
28,0.0,0.0,70.0,0.0,0.0,0.0,0.0,66.6865949068,73.3252475916,20.5188911178,88.6026054068,-8.71330555954,54.5789642826
29,0.0,0.0,80.0,0.0,0.0,0.0,0.0,65.6461980879,72.5772518175,14.6043244541,88.2457029793,-9.48641764616,67.4405917218
30,0.0,0.0,90.0,0.0,0.0,0.0,0.0,64.9744171729,71.8788020461,9.68302313878,87.9102204102,-9.54589480463,81.2372259554
31,0.0,0.0,100.0,0.0,0.0,0.0,0.0,62.6571590803,69.3703113653,6.87071129517,86.6870956105,-9.54805671225,89.7105298518
32,0.0,0.0,0.0,10.0,0.0,0.0,0.0,61.1320792144,63.8205892932,52.8275071059,83.8722711046,-0.957733379652,-0.183844583188
33,0.0,0.0,0.0,20.0,0.0,0.0,0.0,47.7540669883,49.6522621967,40.0435691941,75.8553245358,-0.34594319425,1.20067037592
34,0.0,0.0,0.0,30.0,0.0,0.0,0.0,37.4178559435,38.7516717727,30.3990338134,68.571000845,0.161818997677,2.43481834084
35,0.0,0.0,0.0,40.0,0.0,0.0,0.0,29.5807638109,30.5077403765,23.2321360032,62.0898646066,0.617785586067,3.55157843577
36,0.0,0.0,0.0,50.0,0.0,0.0,0.0,20.9588787005,21.4549195964,15.4432710349,53.4438227116,1.29646047343,5.32702359131
37,0.0,0.0,0.0,60.0,0.0,0.0,0.0,14.7585381766,14.9397610007,9.92590239627,45.5515800446,2.1446121782,7.39314359526
38,0.0,0.0,0.0,70.0,0.0,0.0,0.0,10.6080526811,10.6281004964,6.68740070932,38.9469014284,2.73692496971,8.18357186658
39,0.0,0.0,0.0,80.0,0.0,0.0,0.0,7.14205117169,7.11113952204,4.45464822772,32.0585934279,2.82911062632,7.26956517503
40,0.0,0.0,0.0,90.0,0.0,0.0,0.0,4.55443397845,4.52773272655,2.74143309592,25.3445481587,2.52676916841,6.98736998065
41,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.96345387986,2.90441338491,1.80449133623,19.6569451034,2.92101888091,5.54743486682
42,0.0,0.0,0.0,0.0,10.0,0.0,0.0,69.2596123466,67.2443343792,52.5053939997,85.6271833184,9.72690678212,3.19293489047
43,0.0,0.0,0.0,0.0,20.0,0.0,0.0,64.408759556,58.5952438076,42.7987743328,81.0686026471,18.6680779249,6.66401623915
44,0.0,0.0,0.0,0.0,30.0,0.0,0.0,59.9723399176,50.451530857,33.8431981884,76.3455783195,28.751361672,10.6169766896
45,0.0,0.0,0.0,0.0,40.0,0.0,0.0,55.7677503169,43.9226854174,26.6410437132,72.1767899025,36.5036879874,14.8215893772
46,0.0,0.0,0.0,0.0,50.0,0.0,0.0,51.2184344274,36.8820582077,19.0503324914,67.1884512332,46.3548106473,20.733087101
47,0.0,0.0,0.0,0.0,60.0,0.0,0.0,48.0360554447,32.3026756281,13.7391714644,63.5922572166,53.2892174759,27.1973387021
48,0.0,0.0,0.0,0.0,70.0,0.0,0.0,45.7402099792,28.888613613,9.92218704503,60.6831990963,59.4103417808,33.4944620294
49,0.0,0.0,0.0,0.0,80.0,0.0,0.0,43.0042106335,25.6578335176,6.20892031519,57.7108326086,64.2869587588,42.6507280064
50,0.0,0.0,0.0,0.0,90.0,0.0,0.0,42.0310305393,24.3035945047,3.92481744706,56.3904860722,67.0745098159,52.3453180505
51,0.0,0.0,0.0,0.0,100.0,0.0,0.0,40.6724488451,23.1692147709,3.23570650237,55.2462090748,67.877306593,54.8892450881
52,0.0,0.0,0.0,0.0,0.0,10.0,0.0,64.5837407664,71.1887175429,61.459819487,87.5766146718,-8.98825804388,-2.71668617757
53,0.0,0.0,0.0,0.0,0.0,20.0,0.0,56.4791724919,65.5443592281,57.3246335568,84.7634657475,-15.9853019345,-3.40612650891
54,0.0,0.0,0.0,0.0,0.0,30.0,0.0,48.6097591414,59.8637767254,52.8499135782,81.7640895211,-23.465955066,-3.84300792316
55,0.0,0.0,0.0,0.0,0.0,40.0,0.0,41.7347133034,54.5035116857,48.3848353016,78.7544214425,-30.2147513416,-4.03337653232
56,0.0,0.0,0.0,0.0,0.0,50.0,0.0,35.0448580233,49.4898906941,44.1509360121,75.755087582,-38.6824943585,-4.17201186833
57,0.0,0.0,0.0,0.0,0.0,60.0,0.0,29.0718095435,44.646125068,39.8953748413,72.6582687337,-46.8808559098,-4.11736804525
58,0.0,0.0,0.0,0.0,0.0,70.0,0.0,24.0091291363,40.4736705926,36.1834919974,69.8055778026,-55.2999064988,-4.00810556807
59,0.0,0.0,0.0,0.0,0.0,80.0,0.0,18.6430524724,35.8039122231,31.9397713817,66.369826361,-65.9262583911,-3.74280087309
60,0.0,0.0,0.0,0.0,0.0,90.0,0.0,14.1675135421,30.7843016198,26.6442931632,62.3251239936,-73.774061358,-2.16961973916
61,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11.2636270296,26.8518293576,22.524724852,58.836927488,-78.1589972724,-0.712685897194
62,0.0,0.0,0.0,0.0,0.0,0.0,10.0,58.6717293187,60.3223912515,60.4492631898,82.0131105654,1.21450609098,-11.3097761112
63,0.0,0.0,0.0,0.0,0.0,0.0,20.0,44.972431686,44.8667033123,53.7584563923,72.8040370181,4.97122394067,-20.2736862829
64,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0958789331,33.8647574955,48.392253533,64.8550802611,8.47337042875,-28.0063127036
65,0.0,0.0,0.0,0.0,0.0,0.0,40.0,27.7732939031,25.7353936067,44.5011427741,57.785030453,12.1600559712,-35.583048189
66,0.0,0.0,0.0,0.0,0.0,0.0,50.0,19.7384652021,16.8575346345,39.1045115559,48.0800255299,18.4642157337,-45.4494481253
67,0.0,0.0,0.0,0.0,0.0,0.0,60.0,13.4125816364,9.98133528612,34.3256595746,37.808911155,27.1272428744,-56.5283581253
68,0.0,0.0,0.0,0.0,0.0,0.0,70.0,8.78822466972,5.14169491845,30.1920305333,27.1346975604,39.0837998314,-68.6808982274
69,0.0,0.0,0.0,0.0,0.0,0.0,80.0,7.06158024568,3.64542873687,26.9304798685,22.4627967677,43.3987003213,-71.3872902992
70,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5.36110268737,2.40075837873,22.6441413646,17.4637140345,46.5918992306,-72.274687294
71,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.57913177223,1.96388769532,19.6660316554,15.29657932,46.163089479,-70.043488483
72,100.0,100.0,0.0,0.0,0.0,0.0,0.0,5.28848282058,3.51650869675,14.3824601352,22.0039339388,26.1564147955,-46.1978088677
73,100.0,0.0,100.0,0.0,0.0,0.0,0.0,8.68662255608,20.2943806186,7.28748157517,52.1684244304,-69.6906814702,28.4642211585
74,100.0,0.0,0.0,100.0,0.0,0.0,0.0,1.1769562848,1.55287179206,1.93175053613,12.9403107156,-9.62203090996,-7.31801408699
75,100.0,0.0,0.0,0.0,100.0,0.0,0.0,3.95291656014,2.70607241307,2.53406349881,18.8260693518,22.2883805406,-2.58751579637
76,100.0,0.0,0.0,0.0,0.0,100.0,0.0,6.57746101674,17.2096567903,21.0215835763,48.5231248896,-73.8242910848,-15.5423960979
77,100.0,0.0,0.0,0.0,0.0,0.0,100.0,3.68782372671,1.56745094589,17.502224609,13.0305975574,43.3254709631,-69.2246216747
78,0.0,100.0,100.0,0.0,0.0,0.0,0.0,29.3753889107,15.5893508685,2.63851607383,46.4310539237,67.3304416053,44.1582880383
79,0.0,100.0,0.0,100.0,0.0,0.0,0.0,2.6628386613,1.82084500434,0.946814855761,14.5175020354,19.5881846017,7.50542860988
80,0.0,100.0,0.0,0.0,100.0,0.0,0.0,27.3614217073,13.2480331966,1.18203990549,43.1346174696,73.6679911308,53.3821807058
81,0.0,100.0,0.0,0.0,0.0,100.0,0.0,2.5521301306,2.43379680465,5.73845423229,17.6165206491,4.1062135805,-24.2884728734
82,0.0,100.0,0.0,0.0,0.0,0.0,100.0,2.8514874714,1.54357077501,6.69815405755,12.8824150731,30.12377625,-36.8015650228
83,0.0,0.0,100.0,100.0,0.0,0.0,0.0,3.12676731398,3.26528858367,1.03630526797,21.0764814121,-0.371991597726,17.4353231814
84,0.0,0.0,100.0,0.0,100.0,0.0,0.0,40.0332732477,23.19157871,1.03119600555,55.2691250219,65.80389207,76.4646850292
85,0.0,0.0,100.0,0.0,0.0,100.0,0.0,8.40819011488,22.255971596,4.77490469933,54.2975477402,-81.2887633422,43.8428880789
86,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.52144814562,1.51122189296,2.55922137904,12.6792243539,1.78884632264,-13.3921114649
87,0.0,0.0,0.0,100.0,100.0,0.0,0.0,2.15527883637,1.64395088145,0.886771967373,13.4953985164,13.7073866195,6.71766042635
88,0.0,0.0,0.0,100.0,0.0,100.0,0.0,1.23865749535,1.67374530553,1.31219768825,13.6725210452,-10.8005642964,0.864294830202
89,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1.07965553518,1.09267061424,1.28362355332,9.74074291228,0.905136186454,-5.5468778742
90,0.0,0.0,0.0,0.0,100.0,100.0,0.0,1.98739688514,1.89647756975,1.26301631922,14.9343189763,3.74895323362,3.67618403075
91,0.0,0.0,0.0,0.0,100.0,0.0,100.0,1.29533418117,0.978019231429,1.58896140351,8.80697377078,11.931057281,-10.8375823097
92,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1.8495423289,1.39146979458,6.92056776816,11.9007525243,13.5787812746,-39.4421801766
93,10.0,0.0,0.0,100.0,0.0,0.0,0.0,3.04097950571,3.03714989824,1.93014163837,20.1920679169,1.96842596481,5.20090423637
94,20.0,0.0,0.0,100.0,0.0,0.0,0.0,2.73333919737,2.77033126075,1.818986572,19.0995776054,1.16000863084,4.43709610491
95,30.0,0.0,0.0,100.0,0.0,0.0,0.0,2.51823620951,2.6058292681,1.79162629934,18.3906175998,0.107019675991,3.4973456278
96,40.0,0.0,0.0,100.0,0.0,0.0,0.0,2.34297995412,2.4676211834,1.79728552418,17.7715364244,-0.748886181941,2.37127741041
97,50.0,0.0,0.0,100.0,0.0,0.0,0.0,2.20648988031,2.38532754155,1.86057227983,17.3918640417,-1.98093406361,1.06861550037
98,60.0,0.0,0.0,100.0,0.0,0.0,0.0,1.96464542341,2.18580479657,1.84996727937,16.4335968492,-3.23857666326,-0.476010574144
99,70.0,0.0,0.0,100.0,0.0,0.0,0.0,1.8305711726,2.12498923639,1.95342243621,16.1299636405,-5.10976139763,-2.03177868147
100,80.0,0.0,0.0,100.0,0.0,0.0,0.0,1.56436608314,1.90907338622,1.95822464383,15.0026533014,-7.05767259295,-4.02243839401
101,90.0,0.0,0.0,100.0,0.0,0.0,0.0,1.37074579761,1.76966077865,2.01644178241,14.2288295039,-9.17583013001,-5.9206359061
102,0.0,10.0,0.0,100.0,0.0,0.0,0.0,3.05054142521,2.91608442043,1.69793413411,19.7046423189,4.23479505275,6.75299210024
103,0.0,20.0,0.0,100.0,0.0,0.0,0.0,3.01663336309,2.8100588264,1.66133075384,19.2665621935,5.53497781288,6.39437981301
104,0.0,30.0,0.0,100.0,0.0,0.0,0.0,2.96821692488,2.67970105921,1.59947343645,18.7125702659,7.07546210986,6.12307409497
105,0.0,40.0,0.0,100.0,0.0,0.0,0.0,2.9519018965,2.5900884919,1.5367657099,18.3212310274,8.47463962206,6.159847878
106,0.0,50.0,0.0,100.0,0.0,0.0,0.0,2.87516620424,2.43438781619,1.42046160967,17.6192415203,10.1332210202,6.32215727755
107,0.0,60.0,0.0,100.0,0.0,0.0,0.0,2.86159282397,2.32986861834,1.38614120646,17.131044908,11.9931496629,5.89974989992
108,0.0,70.0,0.0,100.0,0.0,0.0,0.0,2.81522714902,2.19901751719,1.31672963013,16.4988169873,13.8776548654,5.67938380022
109,0.0,80.0,0.0,100.0,0.0,0.0,0.0,2.79508258372,2.03975616059,1.22643760772,15.6945123203,16.9763848457,5.47096260965
110,0.0,90.0,0.0,100.0,0.0,0.0,0.0,2.73470351328,1.92021705877,1.07465868827,15.0628593626,18.5850167999,6.50041895188
111,0.0,0.0,10.0,100.0,0.0,0.0,0.0,3.12899020868,3.07737075903,1.73549964378,20.3511312071,2.79229231183,7.46638690462
112,0.0,0.0,20.0,100.0,0.0,0.0,0.0,3.08266755279,3.04990944513,1.62384427336,20.2426799729,2.46884844104,8.48969707257
113,0.0,0.0,30.0,100.0,0.0,0.0,0.0,3.02090463325,3.00500865323,1.58513918346,20.0639449586,2.17230487016,8.61400778008
114,0.0,0.0,40.0,100.0,0.0,0.0,0.0,3.05183636463,3.0468967211,1.49747902885,20.230742442,1.98949465385,9.90777934104
115,0.0,0.0,50.0,100.0,0.0,0.0,0.0,3.00650841801,3.02121201887,1.39485660073,20.1286491665,1.64262707823,10.960902604
116,0.0,0.0,60.0,100.0,0.0,0.0,0.0,3.0623056065,3.09719656012,1.343104036,20.4290275889,1.31546140267,12.1216344494
117,0.0,0.0,70.0,100.0,0.0,0.0,0.0,3.0277271437,3.07879783771,1.23123947267,20.356749413,1.028785813,13.4452081205
118,0.0,0.0,80.0,100.0,0.0,0.0,0.0,3.09938041172,3.17871641642,1.15287294118,20.7458742237,0.586168426911,15.1837545326
119,0.0,0.0,90.0,100.0,0.0,0.0,0.0,3.33009041819,3.44670744028,1.08572327345,21.75079742,0.105115621605,17.8704022065
120,0.0,0.0,0.0,100.0,10.0,0.0,0.0,2.89363539813,2.69792928535,1.60864389309,18.791101321,5.41337749178,6.15598977391
121,0.0,0.0,0.0,100.0,20.0,0.0,0.0,2.76711034066,2.50375655042,1.47689553444,17.9355861881,6.80250377761,6.19254070915
122,0.0,0.0,0.0,100.0,30.0,0.0,0.0,2.64040346573,2.31562397806,1.35224576855,17.063386601,8.18891086336,6.20406597853
123,0.0,0.0,0.0,100.0,40.0,0.0,0.0,2.55763059679,2.18548544577,1.26770428474,16.4320172328,9.318802385,6.19705831568
124,0.0,0.0,0.0,100.0,50.0,0.0,0.0,2.50193380943,2.07024291398,1.16874124536,15.851637041,10.7300981263,6.52540917799
125,0.0,0.0,0.0,100.0,60.0,0.0,0.0,2.48321533733,1.98819512704,1.1164446468,15.4251715784,12.1982405718,6.52293766093
126,0.0,0.0,0.0,100.0,70.0,0.0,0.0,2.4461330715,1.97542202697,1.15410584478,15.3577302553,11.7502783747,5.87668553258
127,0.0,0.0,0.0,100.0,80.0,0.0,0.0,2.28374230419,1.77604585008,0.996173407249,14.2651418426,13.1339704704,6.29966994177
128,0.0,0.0,0.0,100.0,90.0,0.0,0.0,2.28337413975,1.75233474998,0.973208302569,14.1298530615,13.7093954086,6.42173247968
129,0.0,0.0,0.0,100.0,0.0,10.0,0.0,2.95051541129,3.03051616574,1.93432658096,20.1656985116,0.499856568722,5.1141297148
130,0.0,0.0,0.0,100.0,0.0,20.0,0.0,2.6054112341,2.7585825837,1.78084595857,19.0498894533,-1.04230236349,4.74615757801
131,0.0,0.0,0.0,100.0,0.0,30.0,0.0,2.34613560878,2.56559594069,1.71018831627,18.2127047216,-2.58548651024,4.04915302309
132,0.0,0.0,0.0,100.0,0.0,40.0,0.0,2.08822730223,2.36509608408,1.62303804747,17.2971900982,-4.1556162444,3.42020420793
133,0.0,0.0,0.0,100.0,0.0,50.0,0.0,1.97466086188,2.32523064578,1.66893121964,17.1090461065,-5.91833323903,2.59167673187
134,0.0,0.0,0.0,100.0,0.0,60.0,0.0,1.76088466856,2.19035033641,1.58233392649,16.4560639559,-8.22983906525,2.42514047448
135,0.0,0.0,0.0,100.0,0.0,70.0,0.0,1.60673231703,2.07332286376,1.54534605164,15.8674246945,-9.6526662657,1.83066337768
136,0.0,0.0,0.0,100.0,0.0,80.0,0.0,1.44715288903,1.94761600515,1.50947022886,15.2099040987,-11.1946900123,1.11124393541
137,0.0,0.0,0.0,100.0,0.0,90.0,0.0,1.28075198345,1.73783571423,1.36367035592,14.0465234262,-11.1009052607,0.859910773324
138,0.0,0.0,0.0,100.0,0.0,0.0,10.0,2.54337779417,2.48410043541,1.71695564192,17.8465473119,2.94419046944,3.34547775745
139,0.0,0.0,0.0,100.0,0.0,0.0,20.0,2.27587409433,2.21486817997,1.695901084,16.5767146584,3.00520382682,1.38189670213
140,0.0,0.0,0.0,100.0,0.0,0.0,30.0,2.05250860868,1.99492824531,1.70387038922,15.4606058926,2.96150775692,-0.62810889338
141,0.0,0.0,0.0,100.0,0.0,0.0,40.0,1.79176517726,1.74166400985,1.62578814943,14.0685705068,2.82630323011,-2.17685722217
142,0.0,0.0,0.0,100.0,0.0,0.0,50.0,1.48992628251,1.4436138343,1.50811234487,12.2450057614,2.78835829404,-3.98484276697
143,0.0,0.0,0.0,100.0,0.0,0.0,60.0,1.30350014217,1.26499630922,1.46543695272,11.0284459191,2.60498818916,-5.58066864035
144,0.0,0.0,0.0,100.0,0.0,0.0,70.0,1.11580628768,1.08656239781,1.37802632017,9.69268819781,2.34704187789,-6.82484958813
145,0.0,0.0,0.0,100.0,0.0,0.0,80.0,1.09213150919,1.07571867488,1.38919236085,9.60693261513,1.91110923835,-7.11041354993
146,0.0,0.0,0.0,100.0,0.0,0.0,90.0,1.01336122958,1.01526809518,1.28537320922,9.11799109432,1.25143294448,-6.64326231787
147,10.0,0.0,0.0,50.0,0.0,0.0,0.0,18.4981946778,19.3598022529,14.4509172779,51.1055275451,-0.88263210384,3.80037642589
148,20.0,0.0,0.0,50.0,0.0,0.0,0.0,17.1005333478,18.3928512132,14.6058956207,49.9691682494,-3.43817062419,1.44253954385
149,30.0,0.0,0.0,50.0,0.0,0.0,0.0,15.7721802574,17.4204554293,14.6853956822,48.7855013778,-5.80671970789,-0.801642224584
150,40.0,0.0,0.0,50.0,0.0,0.0,0.0,14.5463270511,16.5336615617,14.8261414598,47.6669927805,-8.26163125933,-3.08836812539
151,50.0,0.0,0.0,50.0,0.0,0.0,0.0,13.7127010897,16.2606223888,16.3388545285,47.3145771481,-11.9274352882,-7.41071114398
152,60.0,0.0,0.0,50.0,0.0,0.0,0.0,11.0572740692,13.9018264853,15.2069709193,44.0918088488,-16.1042387429,-10.2106330713
153,70.0,0.0,0.0,50.0,0.0,0.0,0.0,9.03591516074,12.2077811662,14.8072277217,41.5444664646,-20.9329139104,-13.5964360556
154,80.0,0.0,0.0,50.0,0.0,0.0,0.0,7.66902059443,10.9721238883,14.5798199003,39.5334800982,-24.3479329796,-16.483158714
155,90.0,0.0,0.0,50.0,0.0,0.0,0.0,6.49513657155,9.77418977154,14.1095547675,37.4340687432,-26.8825347315,-18.8829751108
156,100.0,0.0,0.0,50.0,0.0,0.0,0.0,5.41084457274,8.60090826154,13.7109142758,35.2042600289,-29.2875888385,-21.6719993295
157,0.0,10.0,0.0,50.0,0.0,0.0,0.0,19.1128422627,18.9825717826,13.8088014119,50.666809718,4.16753730785,4.72651947139
158,0.0,20.0,0.0,50.0,0.0,0.0,0.0,17.8853392604,17.1680502757,12.8726560314,48.4710853337,7.25232383765,3.48993579612
159,0.0,30.0,0.0,50.0,0.0,0.0,0.0,17.2607948865,15.9486327184,12.3318885173,46.9070242,10.6355415732,2.32256023816
160,0.0,40.0,0.0,50.0,0.0,0.0,0.0,16.2647184663,14.3739725245,11.5053966944,44.7645462681,14.3422241294,1.05481358368
161,0.0,50.0,0.0,50.0,0.0,0.0,0.0,15.2085088422,12.6140375679,10.6742054343,42.1758444409,19.3861430582,-0.848285149526
162,0.0,60.0,0.0,50.0,0.0,0.0,0.0,13.943842811,10.676784731,9.59212804293,39.0306722353,25.237252307,-2.73050505546
163,0.0,70.0,0.0,50.0,0.0,0.0,0.0,12.9609417798,8.86270979509,8.67029290332,35.7186085684,33.1961177372,-5.20816176915
164,0.0,80.0,0.0,50.0,0.0,0.0,0.0,12.0867298794,7.56972548217,7.65114011929,33.0702231039,38.718589668,-5.92127353182
165,0.0,90.0,0.0,50.0,0.0,0.0,0.0,11.2304124017,6.48137971231,6.37287167443,30.5958398962,43.3293461686,-4.83601949765
166,0.0,100.0,0.0,50.0,0.0,0.0,0.0,10.4741227629,5.6940449048,5.16857169524,28.6270608627,46.20647879,-2.48665960323
167,0.0,0.0,10.0,50.0,0.0,0.0,0.0,19.8147801747,20.3666106766,13.1063638521,52.2492017877,0.872903205907,9.35625490977
168,0.0,0.0,20.0,50.0,0.0,0.0,0.0,19.4394708178,20.0608773494,11.9150529016,51.9059709693,0.477621172485,12.1510374285
169,0.0,0.0,30.0,50.0,0.0,0.0,0.0,19.3336539252,20.0383288914,11.0134193778,51.8805192913,0.054400476881,14.8235745736
170,0.0,0.0,40.0,50.0,0.0,0.0,0.0,19.28149483,20.0648277845,10.0808855189,51.9104280778,-0.337921532435,17.845467769
171,0.0,0.0,50.0,50.0,0.0,0.0,0.0,19.4019664787,20.227731049,9.13614746813,52.0937177247,-0.520293636247,21.3638738555
172,0.0,0.0,60.0,50.0,0.0,0.0,0.0,19.4085079349,20.3172507242,7.90480065015,52.1940215621,-0.919714175791,26.061247131
173,0.0,0.0,70.0,50.0,0.0,0.0,0.0,19.1788175228,20.1717415598,6.47595624204,52.0308328412,-1.37682198118,31.6640759747
174,0.0,0.0,80.0,50.0,0.0,0.0,0.0,19.158261596,20.2823551205,4.82413579337,52.1549572996,-2.01615050978,39.8838055275
175,0.0,0.0,90.0,50.0,0.0,0.0,0.0,18.8405940659,20.1322289837,3.42416385906,51.9863840181,-2.91109065764,47.9744841932
176,0.0,0.0,100.0,50.0,0.0,0.0,0.0,20.0225333614,21.4217965865,2.88777802183,53.4080675376,-3.09461307669,54.2484209343
177,0.0,0.0,0.0,50.0,10.0,0.0,0.0,20.1549329775,19.5288326738,13.5010782541,51.3002613388,6.6419337549,6.64354255121
178,0.0,0.0,0.0,50.0,20.0,0.0,0.0,19.5009614212,18.009896241,12.0227088592,49.5081084716,11.122032892,7.70171979618
179,0.0,0.0,0.0,50.0,30.0,0.0,0.0,18.9817693328,16.5038975214,10.3938520094,47.6287652088,16.5946175425,9.44673714577
180,0.0,0.0,0.0,50.0,40.0,0.0,0.0,18.3783255105,14.984701084,8.78877992654,45.6132357424,22.1668155635,11.4235642275
181,0.0,0.0,0.0,50.0,50.0,0.0,0.0,17.5533667475,13.0453603476,6.65808560886,42.8315127807,29.7855908071,15.00783427
182,0.0,0.0,0.0,50.0,60.0,0.0,0.0,17.106544569,11.7957469786,5.10972541496,40.8896338572,35.7306652117,18.9583060157
183,0.0,0.0,0.0,50.0,70.0,0.0,0.0,16.8790447941,11.2478799064,4.44860839962,39.9948664026,38.3364328058,20.9869727916
184,0.0,0.0,0.0,50.0,80.0,0.0,0.0,16.7235086995,10.5669941212,3.3546047843,38.8413930337,42.4465465949,25.782792276
185,0.0,0.0,0.0,50.0,90.0,0.0,0.0,16.7001837324,10.2245879236,2.49783292886,38.2425286678,44.8981654376,31.1890663784
186,0.0,0.0,0.0,50.0,100.0,0.0,0.0,16.4376117569,9.77337951869,1.83906932552,37.432592191,46.9208980678,35.8401128655
187,0.0,0.0,0.0,50.0,0.0,10.0,0.0,19.0785236146,20.3084452148,14.91459629,52.184168361,-2.54739143691,4.47586624116
188,0.0,0.0,0.0,50.0,0.0,20.0,0.0,18.2333102849,20.1851972887,15.2449395436,52.0459563243,-6.31924019325,3.40876711706
189,0.0,0.0,0.0,50.0,0.0,30.0,0.0,16.7766030978,19.6733286228,15.3242528424,51.4658409361,-11.6744070365,2.2113639026
190,0.0,0.0,0.0,50.0,0.0,40.0,0.0,15.2764734166,19.0659070773,15.2708328196,50.7642251798,-17.230926073,1.13442985364
191,0.0,0.0,0.0,50.0,0.0,50.0,0.0,13.5143166227,18.1799710986,14.8836081586,49.713669428,-23.5330203148,0.294757361396
192,0.0,0.0,0.0,50.0,0.0,60.0,0.0,11.6625365521,17.2883601413,14.5166411906,48.6213345674,-31.2743108679,-0.652099921105
