Configuration,Mean Error,Median Error,Max Error,P95 Error,Std Dev
"{'model': <class 'sklearn.neighbors._regression.KNeighborsRegressor'>, 'n_neighbors': 5, 'weights': 'uniform'}",7.12603516623,5.27013575991,32.1922028608,20.01955008,6.55049345468
"{'model': <class 'sklearn.neighbors._regression.KNeighborsRegressor'>, 'n_neighbors': 10, 'weights': 'distance'}",7.32895979353,5.83462050158,32.1773732939,21.1203346095,6.6070887705
"{'model': <class 'sklearn.neighbors._regression.KNeighborsRegressor'>, 'n_neighbors': 5, 'weights': 'uniform'}",7.12603516623,5.27013575991,32.1922028608,20.01955008,6.55049345468
