ISO28178,,,,,,,
,,,,,,,
DESCRIPTOR,APTEC_PC11_CCNB_2023_v1,,,,,,
ORIGINATOR,"Advanced Printing Technology Centre (APTEC), http://aptec.hkprinters.org/en/index.html",,,,,,
CREATED,Jul-23,,,,,,
TARGET_TYPE,ISO12642-2,,,,,,
INSTRUMENTATION,"D50, 2 degree, geometry 45/0, no polarisation filter, white backing, according to ISO 13655:2009 M1",,,,,,
PRINT_CONDITIONS,Sheet-fed offset printing according to ISO 12647-2:2013 Printing Substrate 11 Clay Coated News Back(CCNB),,,,,,
MEASUREMENT_SOURCE,"MeasurementCondition=M1	Filter=D50",,,,,,
ILLUMINATION_NAME,D50,,,,,,
OBSERVER_ANGLE,2,,,,,,
FILTER,M1,,,,,,
WEIGHTING_FUNCTION,"ILLUMINANT,	D50",,,,,,
WEIGHTING_FUNCTION,"OBSERVER,	2 degree",,,,,,
KEYWORD,TRACEABILITY,,,,,,
TRACEABILITY,NIST,,,,,,
,,,,,,,
NUMBER_OF_FIELDS,8,,,,,,
BEGIN_DATA_FORMAT,,,,,,,
SAMPLE_ID,CMYK_C,CMYK_M,CMYK_Y,CMYK_K,LAB_L,LAB_A,LAB_B
END_DATA_FORMAT,,,,,,,
,,,,,,,
NUMBER_OF_SETS,1617,,,,,,
BEGIN_DATA,,,,,,,
112,30,55,10,0,58.49,24.14,-13.28
113,30,40,10,0,64.79,13.52,-12.13
114,30,30,10,0,69.06,6.74,-11.14
115,30,20,10,0,73.4,0.23,-10.27
116,30,10,10,0,77.7,-5.92,-9.37
117,30,0,10,0,81.92,-11.85,-8.03
118,30,100,0,0,40.23,60.08,-16.38
119,30,85,0,0,46.29,48.37,-18.54
120,30,70,0,0,52.61,36.78,-19.64
121,30,55,0,0,58.95,25.74,-19.83
122,30,40,0,0,65.37,15.17,-19.24
123,30,30,0,0,69.71,8.43,-18.6
124,30,20,0,0,74.12,1.97,-18.06
125,30,10,0,0,78.49,-4.15,-17.49
126,30,0,0,0,82.84,-10.03,-16.8
127,40,100,0,20,31.59,46.55,-18.95
128,40,70,0,20,42.03,26.32,-20.8
129,40,40,0,20,52.06,8.73,-20.45
130,40,20,0,20,58.95,-2.13,-19.46
131,40,10,0,20,62.37,-7.27,-18.92
132,40,0,0,20,65.75,-12.17,-18.29
133,40,100,20,0,37.44,52.26,-11.71
134,40,85,20,0,43.16,40.32,-12.32
135,40,70,20,0,49.08,28.7,-12.08
136,40,55,20,0,54.96,17.73,-11.05
137,40,40,20,0,60.92,7.34,-9.51
138,40,30,20,0,64.95,0.74,-8.43
139,40,20,20,0,69.03,-5.6,-7.36
140,40,10,20,0,73.02,-11.68,-5.93
141,40,0,20,0,76.96,-17.46,-4.44
142,40,100,10,0,37.57,53.56,-16.31
143,40,85,10,0,43.37,41.84,-17.61
144,40,70,10,0,49.42,30.23,-18.01
145,40,55,10,0,55.41,19.33,-17.57
